cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct
Campo Mourão,PR,2022,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),6118.749999999999,56.48077,111.32,6500.0,82.93
Campo Mourão,PR,2022,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,99.25,0.91613,1.81,6500.0,1.35
Campo Mourão,PR,2022,VI - RENDA DE FATORES,33 - Terra Própria,1160.56,10.71286,21.11,6500.0,15.73
Campo Mourão,PR,2022,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),1259.81,11.62899,22.92,6500.0,17.08
Campo Mourão,PR,2022,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),7378.5599999999995,68.10976,134.24,6500.0,100.01
Campo Mourão,PR,2023,I - DESPESAS DO CUSTEIO,1 - Operação com animal,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,I - DESPESAS DO CUSTEIO,2 - Operação com Avião,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,234.06,2.16054,4.83,6500.0,2.74
Campo Mourão,PR,2023,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,3 - Operação com máquinas:,6 - Mão de obra,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,3 - Operação com máquinas:,7 - Administrador,242.48,2.23828,5.0,6500.0,2.83
Campo Mourão,PR,2023,3 - Operação com máquinas:,8 - Sementes e mudas,860.39,7.94206,17.75,6500.0,10.06
Campo Mourão,PR,2023,3 - Operação com máquinas:,9 - Fertilizantes,1341.0,12.37846,27.66,6500.0,15.67
Campo Mourão,PR,2023,3 - Operação com máquinas:,10 - Agrotóxicos,1039.2,9.59261,21.43,6500.0,12.15
Campo Mourão,PR,2023,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,12 - Outros:,13 - Serviços Diversos,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,12 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO (A),3717.13,34.31195,76.67,6500.0,43.45
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,14 - Transporte Externo,292.5,2.7,6.03,6500.0,3.42
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,15 - Despesas Administrativas,111.51,1.02932,2.3,6500.0,1.3
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,16 - Despesas de armazenagem,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,17 - Beneficiamento,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,18 - Seguro da Produção,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,19 - Seguro do crédito,315.96,2.91655,6.52,6500.0,3.69
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,20 - Assistência Técnica,74.34,0.68622,1.53,6500.0,0.87
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,21 - Classificação,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,22 - Outros,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,23 - CESSR,119.11,1.09948,2.46,6500.0,1.39
Campo Mourão,PR,2023,II - OUTRAS DESPESAS,TOTAL DAS OUTRAS DESPESAS (B),913.4200000000001,8.43157,18.84,6500.0,10.67
Campo Mourão,PR,2023,III - DESPESAS FINANCEIRAS,24 - Juros do Financiamento,217.62,2.0088,4.49,6500.0,2.54
Campo Mourão,PR,2023,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),217.62,2.0088,4.49,6500.0,2.54
Campo Mourão,PR,2023,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),4848.17,44.75232,100.0,6500.0,56.66
Campo Mourão,PR,2023,IV - DEPRECIAÇÕES,25 - Depreciação de benfeitorias/instalações,3.92,0.03616,0.08,6500.0,0.05
Campo Mourão,PR,2023,IV - DEPRECIAÇÕES,26 - Depreciação de implementos,130.47,1.20437,2.69,6500.0,1.52
Campo Mourão,PR,2023,IV - DEPRECIAÇÕES,27 - Depreciação de Máquinas,174.46,1.61038,3.6,6500.0,2.04
Campo Mourão,PR,2023,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),308.85,2.85091,6.37,6500.0,3.61
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,28 - Manutenção Periódica Benfeitorias/Instalações,60.84,0.56158,1.25,6500.0,0.71
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,29 - Encargos Sociais,110.55,1.02043,2.28,6500.0,1.29
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,30 - Seguro do capital fixo,18.02,0.16633,0.37,6500.0,0.21
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,31 - Arrendamento,514.08,4.7454,10.6,6500.0,6.01
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),703.49,6.49374,14.5,6500.0,8.22
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),1012.34,9.34465,20.87,6500.0,11.83
Campo Mourão,PR,2023,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),5860.51,54.09697,120.87,6500.0,68.49
Campo Mourão,PR,2023,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,213.82,1.97376,4.41,6500.0,2.5
Campo Mourão,PR,2023,VI - RENDA DE FATORES,33 - Terra Própria,2481.1,22.90244,51.18,6500.0,29.0
Campo Mourão,PR,2023,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),2694.92,24.8762,55.59,6500.0,31.5
Campo Mourão,PR,2023,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),8555.43,78.97317,176.46,6500.0,99.99
Campo Mourão,PR,2024,I - DESPESAS DO CUSTEIO,1 - Operação com animal,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,I - DESPESAS DO CUSTEIO,2 - Operação com Avião,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,245.81,2.269,5.61,6500.0,3.27
Campo Mourão,PR,2024,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,3 - Operação com máquinas:,6 - Mão de obra,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,3 - Operação com máquinas:,7 - Administrador,291.32,2.68912,6.65,6500.0,3.87
Campo Mourão,PR,2024,3 - Operação com máquinas:,8 - Sementes e mudas,866.88,8.00197,19.79,6500.0,11.52
Campo Mourão,PR,2024,3 - Operação com máquinas:,9 - Fertilizantes,1099.8,10.152,25.1,6500.0,14.61
Campo Mourão,PR,2024,3 - Operação com máquinas:,10 - Agrotóxicos,831.45,7.67493,18.98,6500.0,11.05
Campo Mourão,PR,2024,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,12 - Outros:,13 - Serviços Diversos,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,12 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO (A),3335.26,30.78702,76.13,6500.0,44.32
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,14 - Transporte Externo,328.25,3.03,7.49,6500.0,4.36
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,15 - Despesas Administrativas,100.06,0.92363,2.28,6500.0,1.33
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,16 - Despesas de armazenagem,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,17 - Beneficiamento,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,18 - Seguro da Produção,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,19 - Seguro do crédito,283.5,2.61692,6.47,6500.0,3.77
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,20 - Assistência Técnica,66.71,0.61578,1.52,6500.0,0.89
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,21 - Classificação,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,22 - Outros,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,23 - CESSR,75.89,0.70052,1.73,6500.0,1.01
Campo Mourão,PR,2024,II - OUTRAS DESPESAS,TOTAL DAS OUTRAS DESPESAS (B),854.4100000000001,7.88685,19.49,6500.0,11.36
Campo Mourão,PR,2024,III - DESPESAS FINANCEIRAS,24 - Juros do Financiamento,191.43,1.76704,4.37,6500.0,2.54
Campo Mourão,PR,2024,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),191.43,1.76704,4.37,6500.0,2.54
Campo Mourão,PR,2024,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),4381.1,40.44091,99.99,6500.0,58.22
Campo Mourão,PR,2024,IV - DEPRECIAÇÕES,25 - Depreciação de benfeitorias/instalações,5.35,0.04939,0.12,6500.0,0.07
Campo Mourão,PR,2024,IV - DEPRECIAÇÕES,26 - Depreciação de implementos,127.25,1.17462,2.9,6500.0,1.69
Campo Mourão,PR,2024,IV - DEPRECIAÇÕES,27 - Depreciação de Máquinas,151.41,1.39765,3.46,6500.0,2.01
Campo Mourão,PR,2024,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),284.01,2.62166,6.48,6500.0,3.77
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,28 - Manutenção Periódica Benfeitorias/Instalações,62.97,0.58129,1.44,6500.0,0.84
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,29 - Encargos Sociais,132.81,1.22596,3.03,6500.0,1.76
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,30 - Seguro do capital fixo,16.73,0.15439,0.38,6500.0,0.22
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,31 - Arrendamento,361.91,3.34066,8.26,6500.0,4.81
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),574.4200000000001,5.3023,13.11,6500.0,7.63
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),858.4300000000001,7.92396,19.59,6500.0,11.4
Campo Mourão,PR,2024,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),5239.530000000001,48.36487,119.58,6500.0,69.62
Campo Mourão,PR,2024,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,169.48,1.56446,3.87,6500.0,2.25
Campo Mourão,PR,2024,VI - RENDA DE FATORES,33 - Terra Própria,2118.69,19.55714,48.36,6500.0,28.15
Campo Mourão,PR,2024,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),2288.17,21.1216,52.23,6500.0,30.4
Campo Mourão,PR,2024,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),7527.700000000001,69.48647,171.81,6500.0,100.02
Campo Mourão,PR,2025,I - DESPESAS DO CUSTEIO,1 - Operação com animal,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,I - DESPESAS DO CUSTEIO,2 - Operação com Avião,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,262.12,2.4196,5.31,6500.0,3.25
Campo Mourão,PR,2025,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,3 - Operação com máquinas:,6 - Mão de obra,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,3 - Operação com máquinas:,7 - Administrador,305.08,2.81612,6.18,6500.0,3.79
Campo Mourão,PR,2025,3 - Operação com máquinas:,8 - Sementes e mudas,1003.1,9.25938,20.31,6500.0,12.45
Campo Mourão,PR,2025,3 - Operação com máquinas:,9 - Fertilizantes,1400.91,12.93148,28.36,6500.0,17.38
Campo Mourão,PR,2025,3 - Operação com máquinas:,10 - Agrotóxicos,798.82,7.37374,16.17,6500.0,9.91
Campo Mourão,PR,2025,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,12 - Outros:,13 - Serviços Diversos,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,12 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO (A),3770.0299999999997,34.80032,76.33,6500.0,46.78
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,14 - Transporte Externo,328.25,3.03,6.65,6500.0,4.07
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,15 - Despesas Administrativas,113.1,1.044,2.29,6500.0,1.4
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,16 - Despesas de armazenagem,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,17 - Beneficiamento,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,18 - Seguro da Produção,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,19 - Seguro do crédito,320.45,2.958,6.49,6500.0,3.98
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,20 - Assistência Técnica,75.4,0.696,1.53,6500.0,0.94
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,21 - Classificação,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,22 - Outros,0.0,0.0,0.0,6500.0,0.0
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,23 - CESSR,112.04,1.03422,2.27,6500.0,1.39
Campo Mourão,PR,2025,II - OUTRAS DESPESAS,TOTAL DAS OUTRAS DESPESAS (B),949.24,8.76222,19.23,6500.0,11.78
Campo Mourão,PR,2025,III - DESPESAS FINANCEIRAS,24 - Juros do Financiamento,219.65,2.02753,4.45,6500.0,2.73
Campo Mourão,PR,2025,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),219.65,2.02753,4.45,6500.0,2.73
Campo Mourão,PR,2025,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),4938.919999999999,45.59007,100.01,6500.0,61.29
Campo Mourão,PR,2025,IV - DEPRECIAÇÕES,25 - Depreciação de benfeitorias/instalações,4.09,0.03775,0.08,6500.0,0.05
Campo Mourão,PR,2025,IV - DEPRECIAÇÕES,26 - Depreciação de implementos,138.83,1.28147,2.81,6500.0,1.72
Campo Mourão,PR,2025,IV - DEPRECIAÇÕES,27 - Depreciação de Máquinas,140.77,1.29938,2.85,6500.0,1.75
Campo Mourão,PR,2025,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),283.69000000000005,2.6186,5.74,6500.0,3.52
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,28 - Manutenção Periódica Benfeitorias/Instalações,63.52,0.58632,1.29,6500.0,0.79
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,29 - Encargos Sociais,139.09,1.28387,2.82,6500.0,1.73
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,30 - Seguro do capital fixo,17.04,0.15729,0.35,6500.0,0.21
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,31 - Arrendamento,407.65,3.76294,8.25,6500.0,5.06
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),627.3,5.79042,12.71,6500.0,7.79
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),910.99,8.40902,18.45,6500.0,11.31
Campo Mourão,PR,2025,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),5849.909999999999,53.99909,118.46,6500.0,72.6
Campo Mourão,PR,2025,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,166.53,1.53721,3.37,6500.0,2.07
Campo Mourão,PR,2025,VI - RENDA DE FATORES,33 - Terra Própria,2043.42,18.86235,41.37,6500.0,25.35
Campo Mourão,PR,2025,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (F),2209.9500000000003,20.39956,44.74,6500.0,27.42
Campo Mourão,PR,2025,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),8059.859999999999,74.39865,163.2,6500.0,100.02
Francisco Beltrão,PR,2019,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com avião,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,3.1 - Tratores e Colheitadeiras,236.07,2.15,0.0654330523904922,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,4 - Aluguel de máquinas,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,5 - Aluguel de animais,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,6 - Mão de obra,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,7 - Administrador Rural,69.88,0.64,0.019369092646450606,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,8 - Sementes,680.0,6.18,0.18848000858022915,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,9 - Fertilizantes,990.0,9.0,0.27440471837415714,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,10 - Agrotóxicos,207.8,1.8900000000000001,0.05759727321025238,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,11 - Água,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,3 - Operação com máquinas próprias:,12 - Receita,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.3 - Vernalização (alho),0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.4 - Análise de Solo,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),2183.75,19.86,0.6052841452015815,6600.0,
Francisco Beltrão,PR,2019,II - OUTRAS DESPESAS,15 - Transporte Externo,173.25,1.58,0.0480208257154775,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,16.1 - Despesas Administrativas,65.51,0.6,0.01815783141483943,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,16.2 - Despesas de Armazenagem,179.26,1.63,0.049686656379546876,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,18 - Seguro do Crédito,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,19 - Assistência Técnica,43.68,0.4,0.01210706878644766,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,21 - Outros impostos/taxas,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,22 - CDO,0.0,0.0,0.0,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,23 - CESSR,52.8,0.48,0.01463491831328838,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.07642864347928292,6600.0,
Francisco Beltrão,PR,2019,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),514.5,4.6899999999999995,0.21903594408888277,6600.0,
Francisco Beltrão,PR,2019,III - DESPESAS FINANCEIRAS,25 - Juros do financiamento,61.02502295928557,0.56,0.016914701251433566,6600.0,
Francisco Beltrão,PR,2019,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS  (C),61.02502295928557,0.56,0.016914701251433566,6600.0,
Francisco Beltrão,PR,2019,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL  (A+B+C = D),2759.2750229592857,25.109999999999996,0.698627489932298,6600.0,
Francisco Beltrão,PR,2019,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,3.58,0.03,0.0009922918098782651,6600.0,
Francisco Beltrão,PR,2019,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,95.57000000000001,0.87,0.026489756500018384,6600.0,
Francisco Beltrão,PR,2019,IV - DEPRECIAÇÕES,28 - Depreciação de máquinas,105.93,0.96,0.029361304866034815,6600.0,
Francisco Beltrão,PR,2019,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),205.08,1.8599999999999999,0.05684335317593146,6600.0,
Francisco Beltrão,PR,2019,V - OUTROS CUSTOS FIXOS,29 - Manutenção periódica de benfeitorias/instalações,11.19466,0.1,0.0031028964894893353,6600.0,
Francisco Beltrão,PR,2019,V - OUTROS CUSTOS FIXOS,30 - Encargos sociais,31.86,0.29,0.008830842754950148,6600.0,
Francisco Beltrão,PR,2019,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,11.25,0.1,0.0031182354360699675,6600.0,
Francisco Beltrão,PR,2019,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),54.30466,0.49,0.01505197468050945,6600.0,
Francisco Beltrão,PR,2019,V - OUTROS CUSTOS FIXOS,CUSTO FIXO  (E+F = G),259.38466,2.3499999999999996,0.07189532785644091,6600.0,
Francisco Beltrão,PR,2019,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL  (D+G = H),3018.659682959286,27.459999999999994,0.7705228177887389,6600.0,
Francisco Beltrão,PR,2019,VI - RENDA DE FATORES,32 - Remuneração esperada sobre capital fixo,89.97,0.82,0.024937568194063554,6600.0,
Francisco Beltrão,PR,2019,VI - RENDA DE FATORES,33 - Terra própria,498.75,4.53,0.1382417709991019,6600.0,
Francisco Beltrão,PR,2019,VI - RENDA DE FATORES,34 - Arrendamento,0.43,0.0,0.00011918588777867431,6600.0,
Francisco Beltrão,PR,2019,VI - RENDA DE FATORES,TOTAL DA RENDA DE FATORES (I),589.15,5.3500000000000005,0.16329852508094414,6600.0,
Francisco Beltrão,PR,2019,VI - RENDA DE FATORES,CUSTO TOTAL  (H+I = J),3607.809682959286,32.809999999999995,0.933821342869683,6600.0,
Francisco Beltrão,PR,2020,I - DESPESAS DE CUSTEIO,1 - Operação com animal,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,I - DESPESAS DE CUSTEIO,2 - Operação com Avião,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,295.14,2.68,10.84,6600.0,7.77
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,6 - Mão de obra,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,7 - Administrador,73.16,0.67,2.69,6600.0,1.92
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,8 - Sementes e mudas,551.1,5.01,20.25,6600.0,14.5
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,9 - Fertilizantes,966.75,8.79,35.52,6600.0,25.44
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,10 - Agrotóxicos,218.28,1.98,8.02,6600.0,5.74
Francisco Beltrão,PR,2020,3 - Operação com máquinas:,11 - Receita,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,12 - Outros:,12.1 - Embalagens/Utensílios,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,12 - Outros:,12.2 - Análise de Solo,0.0,0.0,0.0,6600.0,0.0
Francisco Beltrão,PR,2020,12 - Outros:,12.3 - Demais Despesas,0.0,0.0,0.0,6600.0,0.0
