municipio,ano,data_semeadura,produtividade_prevista_kg_ha
Formosa do Oeste,2017,15/02/,3990.8498579496286
Formosa do Oeste,2017,25/02/,4015.0338260512517
Formosa do Oeste,2017,05/03/,4025.876303394745
Formosa do Oeste,2017,15/03/,4068.7583831266165
Formosa do Oeste,2017,25/03/,3948.955105347224
Formosa do Oeste,2018,05/02/,3545.742334268846
Formosa do Oeste,2018,15/02/,3497.8192515251994
Formosa do Oeste,2018,25/02/,3445.22175414033
Formosa do Oeste,2018,05/03/,3405.9679150541288
Formosa do Oeste,2018,15/03/,3502.694844799742
Formosa do Oeste,2018,25/03/,3355.2025918908425
Formosa do Oeste,2019,05/02/,2968.755021222409
Formosa do Oeste,2019,15/02/,3016.6922475600986
Formosa do Oeste,2019,25/02/,2864.8048024634472
Formosa do Oeste,2019,05/03/,2622.3831491114465
Formosa do Oeste,2019,15/03/,2454.479426580711
Formosa do Oeste,2019,25/03/,2392.4503664857566
Formosa do Oeste,2020,05/02/,4043.630427004945
Formosa do Oeste,2020,15/02/,3757.2458492381174
Formosa do Oeste,2020,25/02/,3928.500853046151
Formosa do Oeste,2020,05/03/,4096.336622243803
Formosa do Oeste,2020,15/03/,4048.1452935833586
Formosa do Oeste,2020,25/03/,3941.491468783453
Formosa do Oeste,2021,05/02/,3233.4930259656317
Formosa do Oeste,2021,15/02/,3082.907467634205
Formosa do Oeste,2021,25/02/,3140.692303338555
Formosa do Oeste,2021,05/03/,3177.252170476969
Formosa do Oeste,2021,15/03/,3194.332524346706
Formosa do Oeste,2021,25/03/,3137.8679361795957
Formosa do Oeste,2022,05/02/,2981.8642017497973
Formosa do Oeste,2022,15/02/,3172.213306272942
Formosa do Oeste,2022,25/02/,3616.591469636065
Formosa do Oeste,2022,05/03/,3570.3406083206155
Formosa do Oeste,2022,15/03/,3255.4301016496465
Formosa do Oeste,2022,25/03/,3179.025732861189
Formosa do Oeste,2023,05/02/,3475.6921756586444
Formosa do Oeste,2023,15/02/,3182.491205263929
Formosa do Oeste,2023,25/02/,3265.1034953730605
Formosa do Oeste,2023,05/03/,3349.0765252755696
Formosa do Oeste,2023,15/03/,3399.8032891854396
Formosa do Oeste,2023,25/03/,3345.7988821970093
Formosa do Oeste,2024,05/02/,2901.1274628030055
Formosa do Oeste,2024,15/02/,2844.4143369758804
Formosa do Oeste,2024,25/02/,2884.4140151514503
Formosa do Oeste,2024,05/03/,3185.9005762198753
Formosa do Oeste,2024,15/03/,3222.9983714074197
Formosa do Oeste,2024,25/03/,3134.69559905201
Formosa do Oeste,2025,05/02/,3063.766174571092
Formosa do Oeste,2025,15/02/,3133.7460744924106
Formosa do Oeste,2025,25/02/,2979.735621904137
Formosa do Oeste,2025,05/03/,3162.7546795534777
Formosa do Oeste,2025,15/03/,3225.2824101451833
Formosa do Oeste,2025,25/03/,3253.7161638752254
Foz do Iguaçu,1999,05/02/,3122.5588038259234
Foz do Iguaçu,1999,15/02/,3287.724393024491
Foz do Iguaçu,1999,25/02/,3148.526347862474
Foz do Iguaçu,1999,05/03/,3204.464258460671
Foz do Iguaçu,1999,15/03/,3300.206505353024
Foz do Iguaçu,1999,25/03/,3417.2650580247987
Foz do Iguaçu,2000,05/02/,2897.8590572510125
Foz do Iguaçu,2000,15/02/,3248.6740662396905
Foz do Iguaçu,2000,25/02/,2964.6263423074683
Foz do Iguaçu,2000,05/03/,3094.536781498905
Foz do Iguaçu,2000,15/03/,2975.9938500118255
Foz do Iguaçu,2000,25/03/,2877.950451200409
Foz do Iguaçu,2001,05/02/,3451.1277290573603
Foz do Iguaçu,2001,15/02/,3534.6561016083238
Foz do Iguaçu,2001,25/02/,3494.4783688079983
Foz do Iguaçu,2001,05/03/,3314.7625127919764
Foz do Iguaçu,2001,15/03/,3372.51346160284
Foz do Iguaçu,2001,25/03/,3457.862553811395
Foz do Iguaçu,2002,05/02/,2276.385734629894
Foz do Iguaçu,2002,15/02/,2356.8446514172283
Foz do Iguaçu,2002,25/02/,2492.060259565012
Foz do Iguaçu,2002,05/03/,2847.4631578613003
Foz do Iguaçu,2002,15/03/,2859.134596259374
Foz do Iguaçu,2002,25/03/,2781.780044140461
Foz do Iguaçu,2003,05/02/,3480.7600768010648
Foz do Iguaçu,2003,15/02/,3454.18432814913
Foz do Iguaçu,2003,25/02/,3480.9740146552035
Foz do Iguaçu,2003,05/03/,3446.0503337243763
Foz do Iguaçu,2003,15/03/,3193.715586228812
Foz do Iguaçu,2003,25/03/,3139.024415496506
Foz do Iguaçu,2004,05/02/,2625.1805257899955
Foz do Iguaçu,2004,15/02/,2462.200598819451
Foz do Iguaçu,2004,25/02/,2769.563792500287
Foz do Iguaçu,2004,05/03/,2696.1367782987845
Foz do Iguaçu,2004,15/03/,2086.6071720162354
Foz do Iguaçu,2004,25/03/,2601.8885162257793
Foz do Iguaçu,2005,05/02/,1892.966038641061
Foz do Iguaçu,2005,15/02/,2045.0016154322618
Foz do Iguaçu,2005,25/02/,2665.7671784154477
Foz do Iguaçu,2005,05/03/,2346.608112594471
Foz do Iguaçu,2005,15/03/,2746.475594752013
Foz do Iguaçu,2005,25/03/,2715.0437327681066
Foz do Iguaçu,2006,05/02/,3313.3409607886206
Foz do Iguaçu,2006,15/02/,3345.2596432161586
Foz do Iguaçu,2006,25/02/,3378.420058384986
Foz do Iguaçu,2006,05/03/,3382.9485999441013
Foz do Iguaçu,2006,15/03/,3354.7845797817663
Foz do Iguaçu,2006,25/03/,3453.439400642753
Foz do Iguaçu,2007,05/02/,3227.7206285586976
Foz do Iguaçu,2007,15/02/,3461.039399914058
Foz do Iguaçu,2007,25/02/,3306.1068318150287
Foz do Iguaçu,2007,05/03/,3454.8226848045574
Foz do Iguaçu,2007,15/03/,3458.700127568804
Foz do Iguaçu,2007,25/03/,3461.7184249035845
Foz do Iguaçu,2008,05/02/,3480.781399597526
Foz do Iguaçu,2008,15/02/,3477.789800384881
Foz do Iguaçu,2008,25/02/,3479.3466003461917
Foz do Iguaçu,2008,05/03/,3470.9513232629665
Foz do Iguaçu,2008,15/03/,3473.5300187470602
Foz do Iguaçu,2008,25/03/,3481.192816306906
Foz do Iguaçu,2009,05/02/,1691.496753700948
Foz do Iguaçu,2009,15/02/,1775.245832108714
Foz do Iguaçu,2009,25/02/,3494.710078350595
Foz do Iguaçu,2009,05/03/,3491.8424642521018
Foz do Iguaçu,2009,15/03/,3491.830795375766
Foz do Iguaçu,2009,25/03/,2139.143913598118
Foz do Iguaçu,2010,05/02/,3406.855329263783
Foz do Iguaçu,2010,15/02/,3404.2594701251674
Foz do Iguaçu,2010,25/02/,3397.568075498733
Foz do Iguaçu,2010,05/03/,3399.701822086611
Foz do Iguaçu,2010,15/03/,3406.425172340874
Foz do Iguaçu,2010,25/03/,3399.060462321137
Foz do Iguaçu,2011,05/02/,3634.105772972702
Foz do Iguaçu,2011,15/02/,3569.6233696966137
Foz do Iguaçu,2011,25/02/,3539.614065889647
Foz do Iguaçu,2011,05/03/,3635.018510595489
Foz do Iguaçu,2011,15/03/,3632.0019643370424
Foz do Iguaçu,2011,25/03/,3634.329378120605
Foz do Iguaçu,2012,05/02/,1554.2320201328703
Foz do Iguaçu,2012,15/02/,1560.8576930505228
Foz do Iguaçu,2012,25/02/,1563.565453841353
Foz do Iguaçu,2012,05/03/,1560.0348021067994
Foz do Iguaçu,2012,15/03/,1923.7779613178002
Foz do Iguaçu,2012,25/03/,1562.436200437564
Foz do Iguaçu,2013,05/02/,3509.7195174578947
Foz do Iguaçu,2013,15/02/,3868.84182201167
Foz do Iguaçu,2013,25/02/,3892.0200871605725
Foz do Iguaçu,2013,05/03/,3907.0881002862848
Foz do Iguaçu,2013,15/03/,3907.5406214051113
Foz do Iguaçu,2013,25/03/,3904.531638631929
Foz do Iguaçu,2014,05/02/,3572.862168332449
Foz do Iguaçu,2014,15/02/,3583.8450918483964
Foz do Iguaçu,2014,25/02/,3590.2308380983454
Foz do Iguaçu,2014,05/03/,3590.018246265353
Foz do Iguaçu,2014,15/03/,3590.4063104179468
Foz do Iguaçu,2014,25/03/,3596.954353837502
Foz do Iguaçu,2015,05/02/,2928.546434740664
Foz do Iguaçu,2015,15/02/,2933.210339563425
Foz do Iguaçu,2015,25/02/,2930.0126734057103
Foz do Iguaçu,2015,05/03/,2930.0882502387535
Foz do Iguaçu,2015,15/03/,2927.723368516939
Foz do Iguaçu,2015,25/03/,3069.1876022177457
Foz do Iguaçu,2016,05/02/,3550.0554339430355
Foz do Iguaçu,2016,15/02/,3480.9541002924248
Foz do Iguaçu,2016,25/02/,3557.691929003869
Foz do Iguaçu,2016,05/03/,3560.815515154175
Foz do Iguaçu,2016,15/03/,3557.6800933254945
Foz do Iguaçu,2016,25/03/,3562.3313731405146
Foz do Iguaçu,2017,05/02/,3494.294890931312
Foz do Iguaçu,2017,15/02/,3499.9894264225973
Foz do Iguaçu,2017,25/02/,3505.8983582535834
Foz do Iguaçu,2017,05/03/,3492.9363784285565
Foz do Iguaçu,2017,15/03/,3495.8404313351657
Foz do Iguaçu,2017,25/03/,3499.8954548969346
Foz do Iguaçu,2018,05/02/,3097.7445474302363
Foz do Iguaçu,2018,15/02/,3096.116709858286
Foz do Iguaçu,2018,25/02/,3092.36630578576
Foz do Iguaçu,2018,05/03/,3093.2653529832764
Foz do Iguaçu,2018,15/03/,3087.3976204543046
Foz do Iguaçu,2018,25/03/,3631.2458551772766
Foz do Iguaçu,2019,05/02/,1564.151521926012
Foz do Iguaçu,2019,15/02/,1563.2359046847052
Foz do Iguaçu,2019,25/02/,1561.5128505721877
Foz do Iguaçu,2019,05/03/,1561.77571165596
Foz do Iguaçu,2019,15/03/,1562.770287752095
Foz do Iguaçu,2019,25/03/,1562.6769098948687
Foz do Iguaçu,2020,05/02/,4542.5916331790495
Foz do Iguaçu,2020,15/02/,4543.350429091225
Foz do Iguaçu,2020,25/02/,4539.124200501079
Foz do Iguaçu,2020,05/03/,4541.206139428478
Foz do Iguaçu,2020,15/03/,4537.719405650931
Foz do Iguaçu,2020,25/03/,4540.029544957371
Foz do Iguaçu,2021,05/02/,2881.9845352551856
Foz do Iguaçu,2021,15/02/,3124.3599393806867
Foz do Iguaçu,2021,25/02/,3525.254967237575
Foz do Iguaçu,2021,05/03/,3310.9128353276164
Foz do Iguaçu,2021,15/03/,2936.318626638376
Foz do Iguaçu,2021,25/03/,3132.1710085623467
Foz do Iguaçu,2022,05/02/,2201.0182499609805
Foz do Iguaçu,2022,15/02/,3068.508546443963
Foz do Iguaçu,2022,25/02/,3330.599435944195
Foz do Iguaçu,2022,05/03/,3424.178290870739
Foz do Iguaçu,2022,15/03/,3409.9220329660416
Foz do Iguaçu,2022,25/03/,3389.283453881433
Foz do Iguaçu,2023,05/02/,2955.741405758587
Foz do Iguaçu,2023,15/02/,3333.063164659397
Foz do Iguaçu,2023,25/02/,3345.9531215714214
Foz do Iguaçu,2023,05/03/,3297.996693591341
Foz do Iguaçu,2023,15/03/,3067.960615192683
Foz do Iguaçu,2023,25/03/,3189.81107970776
Foz do Iguaçu,2024,05/02/,2560.829564700353
Foz do Iguaçu,2024,15/02/,2835.3718305130033
Foz do Iguaçu,2024,25/02/,2945.604028914235
Foz do Iguaçu,2024,05/03/,3087.6454907460015
Foz do Iguaçu,2024,15/03/,2894.551471726363
Foz do Iguaçu,2024,25/03/,2656.497121890762
Foz do Iguaçu,2025,05/02/,2738.011486159863
Foz do Iguaçu,2025,15/02/,2922.5671330816826
Foz do Iguaçu,2025,25/02/,3185.4723872515015
Foz do Iguaçu,2025,05/03/,3227.286800722972
Foz do Iguaçu,2025,15/03/,3133.088401886293
Foz do Iguaçu,2025,25/03/,3170.359544997232
Guaraniaçu,1999,05/02/,3743.6771723836578
Guaraniaçu,1999,15/02/,3680.1038252683393
Guaraniaçu,1999,25/02/,3701.7650691769977
Guaraniaçu,1999,05/03/,3527.207340407999
Guaraniaçu,1999,15/03/,3490.543924392577
Guaraniaçu,1999,25/03/,3495.6844623924167
Guaraniaçu,2000,05/02/,3322.806756188225
Guaraniaçu,2000,15/02/,3431.7817840282955
Guaraniaçu,2000,25/02/,3305.439856280579
Guaraniaçu,2000,05/03/,3308.285345787524
Guaraniaçu,2000,15/03/,3400.0350420630966
Guaraniaçu,2000,25/03/,3368.282980584752
Guaraniaçu,2001,05/02/,3653.9013134387865
Guaraniaçu,2001,15/02/,3839.6617932829504
Guaraniaçu,2001,25/02/,3757.5649891482462
Guaraniaçu,2001,05/03/,3841.4806730276036
Guaraniaçu,2001,15/03/,3492.333228381972
Guaraniaçu,2001,25/03/,3450.606879323506
Guaraniaçu,2002,05/02/,3116.350329968636
Guaraniaçu,2002,15/02/,3343.9385711197147
Guaraniaçu,2002,25/02/,3040.4082807376494
Guaraniaçu,2002,05/03/,3192.2287386045764
Guaraniaçu,2002,15/03/,3267.255420059284
Guaraniaçu,2002,25/03/,3103.374123033202
Guaraniaçu,2003,05/02/,3688.9084137368154
Guaraniaçu,2003,15/02/,3549.6973117580947
Guaraniaçu,2003,25/02/,3409.153635619669
Guaraniaçu,2003,05/03/,3441.669777544095
Guaraniaçu,2003,15/03/,3493.9940541153464
Guaraniaçu,2003,25/03/,3413.08906888671
Guaraniaçu,2004,05/02/,3071.089150677986
Guaraniaçu,2004,15/02/,2806.903895665069
Guaraniaçu,2004,25/02/,2929.682233859321
Guaraniaçu,2004,05/03/,3327.7631752252237
Guaraniaçu,2004,15/03/,2933.2685204867335
Guaraniaçu,2004,25/03/,3227.523535885305
Guaraniaçu,2005,05/02/,3018.258539601274
Guaraniaçu,2005,15/02/,2949.4276616414577
Guaraniaçu,2005,25/02/,3098.9847332839354
Guaraniaçu,2005,05/03/,2922.1605119514234
Guaraniaçu,2005,15/03/,2992.897786740461
Guaraniaçu,2005,25/03/,3314.4054627927617
Guaraniaçu,2006,05/02/,3540.6404382038736
Guaraniaçu,2006,15/02/,3463.9814999974833
Guaraniaçu,2006,25/02/,3410.7812580683308
Guaraniaçu,2006,05/03/,3409.5504827017326
Guaraniaçu,2006,15/03/,3329.4862281523583
Guaraniaçu,2006,25/03/,3390.0005526244813
Guaraniaçu,2007,05/02/,3058.3411998105134
Guaraniaçu,2007,15/02/,3139.321985778625
Guaraniaçu,2007,25/02/,3177.8606198190137
Guaraniaçu,2007,05/03/,3037.4266087500428
Guaraniaçu,2007,15/03/,2982.389164272806
Guaraniaçu,2007,25/03/,3137.185437152356
Guaraniaçu,2008,05/02/,3295.4792712841136
Guaraniaçu,2008,15/02/,3326.67926798516
Guaraniaçu,2008,25/02/,3253.786461953395
Guaraniaçu,2008,05/03/,3258.5499924399796
Guaraniaçu,2008,15/03/,3262.216045894504
Guaraniaçu,2008,25/03/,3227.244769841449
Guaraniaçu,2009,05/02/,2719.2262384880833
Guaraniaçu,2009,15/02/,2627.0079720475474
Guaraniaçu,2009,25/02/,2589.2799330194
Guaraniaçu,2009,05/03/,2587.204853984898
Guaraniaçu,2009,15/03/,2627.8940652561937
Guaraniaçu,2009,25/03/,2540.6749103423795
Guaraniaçu,2010,05/02/,3396.6106264809605
Guaraniaçu,2010,15/02/,3505.671133850474
Guaraniaçu,2010,25/02/,3350.4419483053716
Guaraniaçu,2010,05/03/,3368.4700552164045
Guaraniaçu,2010,15/03/,3361.931715446388
Guaraniaçu,2010,25/03/,3368.0334503492472
Guaraniaçu,2011,05/02/,3599.0765336541645
Guaraniaçu,2011,15/02/,3661.852646395285
Guaraniaçu,2011,25/02/,3487.5978424008804
Guaraniaçu,2011,05/03/,3463.4640644487918
Guaraniaçu,2011,15/03/,3511.2681934024417
Guaraniaçu,2011,25/03/,3500.955387131395
Guaraniaçu,2012,05/02/,2818.1418447618066
Guaraniaçu,2012,15/02/,2566.6503111785623
Guaraniaçu,2012,25/02/,2734.227782965478
Guaraniaçu,2012,05/03/,2216.3084859622913
Guaraniaçu,2012,15/03/,2636.574735510416
Guaraniaçu,2012,25/03/,2645.934236381473
Guaraniaçu,2013,05/02/,3613.327937201809
Guaraniaçu,2013,15/02/,3595.8037719728136
Guaraniaçu,2013,25/02/,3592.128796414828
Guaraniaçu,2013,05/03/,3503.144033728063
Guaraniaçu,2013,15/03/,3563.9402886319276
Guaraniaçu,2013,25/03/,3583.7526975404394
Guaraniaçu,2014,05/02/,3661.1142542309094
Guaraniaçu,2014,15/02/,3734.141996823347
Guaraniaçu,2014,25/02/,3764.559675747373
Guaraniaçu,2014,05/03/,3753.8316413810717
Guaraniaçu,2014,15/03/,3722.331666259539
Guaraniaçu,2014,25/03/,3663.8589247852497
Guaraniaçu,2015,05/02/,3650.5594298429924
Guaraniaçu,2015,15/02/,3467.67835870677
Guaraniaçu,2015,25/02/,3669.16127369588
Guaraniaçu,2015,05/03/,3673.337823666506
Guaraniaçu,2015,15/03/,3654.2544589009067
Guaraniaçu,2015,25/03/,3559.672585582296
Guaraniaçu,2016,05/02/,3469.619161241967
Guaraniaçu,2016,15/02/,3610.256545676793
Guaraniaçu,2016,25/02/,3626.1436628312617
Guaraniaçu,2016,05/03/,3635.1433354321352
Guaraniaçu,2016,15/03/,3651.623727074655
Guaraniaçu,2016,25/03/,3621.1680659023536
Guaraniaçu,2017,05/02/,3999.652235466073
Guaraniaçu,2017,15/02/,4031.970897304418
Guaraniaçu,2017,25/02/,4034.8108614408693
Guaraniaçu,2017,05/03/,4015.9786404477027
Guaraniaçu,2017,15/03/,4022.0914158615797
Guaraniaçu,2017,25/03/,3836.514901185725
Guaraniaçu,2018,05/02/,3708.951934681865
Guaraniaçu,2018,15/02/,3641.6134465117007
Guaraniaçu,2018,25/02/,3569.607657326873
Guaraniaçu,2018,05/03/,3532.411996142495
Guaraniaçu,2018,15/03/,3572.171757085889
Guaraniaçu,2018,25/03/,3564.8300713710023
Guaraniaçu,2019,05/02/,3249.6807968567387
Guaraniaçu,2019,15/02/,3291.1776268296944
Guaraniaçu,2019,25/02/,3302.867785430503
Guaraniaçu,2019,05/03/,3274.2919307553293
Guaraniaçu,2019,15/03/,3051.002570803491
Guaraniaçu,2019,25/03/,2873.876774456897
Guaraniaçu,2020,05/02/,3739.8241037720104
Guaraniaçu,2020,15/02/,4236.090944456741
Guaraniaçu,2020,25/02/,4242.575244275693
Guaraniaçu,2020,05/03/,3835.5652031548643
Guaraniaçu,2020,15/03/,4145.793669351079
Guaraniaçu,2020,25/03/,4196.087152869235
Guaraniaçu,2021,05/02/,3347.455039578223
Guaraniaçu,2021,15/02/,3255.1363975237227
Guaraniaçu,2021,25/02/,3295.7923818317345
Guaraniaçu,2021,05/03/,3304.2993621195283
Guaraniaçu,2021,15/03/,3369.547295426958
Guaraniaçu,2021,25/03/,3278.594987235031
Guaraniaçu,2022,05/02/,3122.7330688354764
Guaraniaçu,2022,15/02/,3367.036880876334
Guaraniaçu,2022,25/02/,3908.7939196755733
Guaraniaçu,2022,05/03/,3943.3064319159184
Guaraniaçu,2022,15/03/,3477.5034198398344
Guaraniaçu,2022,25/03/,3379.0397094373884
Guaraniaçu,2023,05/02/,3666.0156586347475
Guaraniaçu,2023,15/02/,3444.5457022737282
Guaraniaçu,2023,25/02/,3400.7924895837964
Guaraniaçu,2023,05/03/,3476.113575870556
Guaraniaçu,2023,15/03/,3445.2099359761764
Guaraniaçu,2023,25/03/,3483.7392345057074
Guaraniaçu,2024,05/02/,3286.2242783113056
Guaraniaçu,2024,15/02/,3637.8497500811873
Guaraniaçu,2024,25/02/,3178.18147799607
Guaraniaçu,2024,05/03/,3238.289255985395
Guaraniaçu,2024,15/03/,3442.2971255743896
Guaraniaçu,2024,25/03/,3042.8260231694026
Guaraniaçu,2025,05/02/,3093.226026192367
Guaraniaçu,2025,15/02/,3282.1974405883675
Guaraniaçu,2025,25/02/,3078.0540358736116
Guaraniaçu,2025,05/03/,3256.2128400187294
Guaraniaçu,2025,15/03/,3324.3123062777054
Guaraniaçu,2025,25/03/,3437.7009214925033
Guaíra,1999,05/02/,3107.8391691653255
Guaíra,1999,15/02/,3192.803630563769
Guaíra,1999,25/02/,3063.7705743972415
Guaíra,1999,05/03/,3179.2779469264738
Guaíra,1999,15/03/,3241.8565314373604
Guaíra,1999,25/03/,3188.9839523389687
Guaíra,2000,05/02/,2943.408652691132
Guaíra,2000,15/02/,3317.8555312633885
Guaíra,2000,25/02/,3193.510888845307
Guaíra,2000,05/03/,3137.150260131274
Guaíra,2000,15/03/,3028.3883295020764
Guaíra,2000,25/03/,2910.48725531934
Guaíra,2001,05/02/,3364.959030387124
Guaíra,2001,15/02/,3477.406229394723
Guaíra,2001,25/02/,3473.058380155234
Guaíra,2001,05/03/,3317.3017302766903
Guaíra,2001,15/03/,3190.0941229099567
Guaíra,2001,25/03/,3214.87062325709
Guaíra,2002,05/02/,2096.157980747592
Guaíra,2002,15/02/,2081.6607433856484
Guaíra,2002,25/02/,1837.5123729474508
Guaíra,2002,05/03/,2185.054348042049
Guaíra,2002,15/03/,2377.276701664302
Guaíra,2002,25/03/,2587.700320238326
Guaíra,2003,05/02/,3473.5611347196837
Guaíra,2003,15/02/,3139.8235689916924
Guaíra,2003,25/02/,3224.115393055698
Guaíra,2003,05/03/,3268.94600904022
Guaíra,2003,15/03/,2958.6375053993916
Guaíra,2003,25/03/,2873.8338946600643
Guaíra,2004,05/02/,2735.2869128851357
Guaíra,2004,15/02/,2597.1659087466974
Guaíra,2004,25/02/,2681.570039071386
Guaíra,2004,05/03/,2689.4316424924214
Guaíra,2004,15/03/,2230.3912160528243
Guaíra,2004,25/03/,2681.199527213346
Guaíra,2005,05/02/,1874.0193737139189
Guaíra,2005,15/02/,1834.6189164967786
Guaíra,2005,25/02/,2003.119486194655
Guaíra,2005,05/03/,1823.360210433563
Guaíra,2005,15/03/,2180.497971454725
Guaíra,2005,25/03/,2644.9014123279
Guaíra,2006,05/02/,3177.4324280813516
Guaíra,2006,15/02/,3173.8386946343735
Guaíra,2006,25/02/,3125.898752756965
Guaíra,2006,05/03/,3066.794468403844
Guaíra,2006,15/03/,3239.3850199394374
Guaíra,2006,25/03/,3329.3372191536296
Guaíra,2007,05/02/,3075.0631294483183
Guaíra,2007,15/02/,2836.5567951855683
Guaíra,2007,25/02/,2837.2719969918003
Guaíra,2007,05/03/,2837.509089387329
Guaíra,2007,15/03/,2835.9842976916516
Guaíra,2007,25/03/,2835.9803761230246
Guaíra,2008,05/02/,3022.4376475247427
Guaíra,2008,15/02/,2871.2845202791814
Guaíra,2008,25/02/,2871.0536833885353
Guaíra,2008,05/03/,2870.4813581348412
Guaíra,2008,15/03/,2870.5621559320784
Guaíra,2008,25/03/,2870.670326100864
Guaíra,2009,05/02/,1604.4543152848526
Guaíra,2009,15/02/,1604.0176297307783
Guaíra,2009,25/02/,1604.5159517712614
Guaíra,2009,05/03/,1604.0792662171866
Guaíra,2009,15/03/,1603.2058951090378
Guaíra,2009,25/03/,1603.642580663112
Guaíra,2010,05/02/,3157.411816145743
Guaíra,2010,15/02/,3156.5634534513833
Guaíra,2010,25/02/,3157.447511047498
Guaíra,2010,05/03/,3157.7956413803754
Guaíra,2010,15/03/,3157.4503163359855
Guaíra,2010,25/03/,3157.036692620256
Guaíra,2011,05/02/,3213.090311244754
Guaíra,2011,15/02/,3382.9499500091483
Guaíra,2011,25/02/,3382.668469179458
Guaíra,2011,05/03/,3383.3424277964555
Guaíra,2011,15/03/,3313.7369841840864
Guaíra,2011,25/03/,3382.435033182822
Guaíra,2012,05/02/,2238.486414812543
Guaíra,2012,15/02/,1889.9669740686884
Guaíra,2012,25/02/,1889.9669740686884
Guaíra,2012,05/03/,1889.1105075994706
Guaíra,2012,15/03/,1889.943023051972
Guaíra,2012,25/03/,1889.943023051972
Guaíra,2013,05/02/,3431.802564505448
Guaíra,2013,15/02/,3447.607559939792
Guaíra,2013,25/02/,3446.3220431154846
Guaíra,2013,05/03/,3448.0991347891345
