Year,PlantingDate,YieldFresh_ton_ha,Municipio,WP,HI0,CCx,CGC,CDC
2019,02/05,12.902.499.801.225.800,Cascavel,30.0,0.45,0.9,12,7
2019,03/05,12.147.353.579.527.100,Cascavel,30.0,0.45,0.9,12,7
2020,01/05,13.156.546.848.747.800,Cascavel,30.0,0.45,0.9,12,7
2020,02/05,11.887.657.539.479.300,Cascavel,30.0,0.45,0.9,12,7
2020,03/05,10.868.431.826.813.800,Cascavel,30.0,0.45,0.9,12,7
2021,01/05,13.435.584.844.705.900,Cascavel,30.0,0.45,0.9,12,7
2021,02/05,12.843.906.645.149.700,Cascavel,30.0,0.45,0.9,12,7
2021,03/05,11.443.261.997.307.100,Cascavel,30.0,0.45,0.9,12,7
2022,01/05,1.317.291.842.862.670,Cascavel,30.0,0.45,0.9,12,7
2022,02/05,11.454.775.482.043.200,Cascavel,30.0,0.45,0.9,12,7
2022,03/05,7.273.843.059.007.940,Cascavel,30.0,0.45,0.9,12,7
2023,01/05,13.271.232.558.752.600,Cascavel,30.0,0.45,0.9,12,7
2023,02/05,12.618.983.208.970.100,Cascavel,30.0,0.45,0.9,12,7
2023,03/05,1.138.827.492.885.330,Cascavel,30.0,0.45,0.9,12,7
2024,01/05,13.535.910.135.008.800,Cascavel,30.0,0.45,0.9,12,7
2024,02/05,12.742.105.712.223.100,Cascavel,30.0,0.45,0.9,12,7
2024,03/05,1.211.890.419.158.000,Cascavel,30.0,0.45,0.9,12,7
2015,01/05,13.286.890.639.494.500,Foz do Iguaçu,30.0,0.45,0.9,12,7
2015,02/05,13.132.701.996.160.300,Foz do Iguaçu,30.0,0.45,0.9,12,7
2015,03/05,1.238.502.088.979.380,Foz do Iguaçu,30.0,0.45,0.9,12,7
2016,01/05,1.285.251.081.647.130,Foz do Iguaçu,30.0,0.45,0.9,12,7
2016,02/05,1.172.006.330.836.920,Foz do Iguaçu,30.0,0.45,0.9,12,7
2016,03/05,10.257.616.692.538.100,Foz do Iguaçu,30.0,0.45,0.9,12,7
2017,01/05,13.225.575.058.478.600,Foz do Iguaçu,30.0,0.45,0.9,12,7
2017,02/05,1.286.343.795.485.750,Foz do Iguaçu,30.0,0.45,0.9,12,7
2017,03/05,12.108.274.123.819.800,Foz do Iguaçu,30.0,0.45,0.9,12,7
2018,01/05,13.408.339.415.675.500,Foz do Iguaçu,30.0,0.45,0.9,12,7
2018,02/05,12.679.026.022.253.700,Foz do Iguaçu,30.0,0.45,0.9,12,7
2018,03/05,11.579.186.119.467.300,Foz do Iguaçu,30.0,0.45,0.9,12,7
2019,01/05,13.405.525.845.897.200,Foz do Iguaçu,30.0,0.45,0.9,12,7
2019,02/05,13.193.625.221.930.000,Foz do Iguaçu,30.0,0.45,0.9,12,7
2019,03/05,12.638.346.394.526.700,Foz do Iguaçu,30.0,0.45,0.9,12,7
2020,01/05,13.402.238.670.184.100,Foz do Iguaçu,30.0,0.45,0.9,12,7
2020,02/05,123.898.023.026.737,Foz do Iguaçu,30.0,0.45,0.9,12,7
2020,03/05,11.456.457.846.781.300,Foz do Iguaçu,30.0,0.45,0.9,12,7
2021,01/05,12.740.482.786.856.500,Foz do Iguaçu,30.0,0.45,0.9,12,7
2021,02/05,13.222.054.321.530.800,Foz do Iguaçu,30.0,0.45,0.9,12,7
2021,03/05,12.194.275.117.701.000,Foz do Iguaçu,30.0,0.45,0.9,12,7
2022,01/05,13.318.323.216.563.400,Foz do Iguaçu,30.0,0.45,0.9,12,7
2022,02/05,11.937.066.343.714.400,Foz do Iguaçu,30.0,0.45,0.9,12,7
2022,03/05,10.985.190.739.627.800,Foz do Iguaçu,30.0,0.45,0.9,12,7
2023,01/05,1.347.259.549.704.390,Foz do Iguaçu,30.0,0.45,0.9,12,7
2023,02/05,13.279.513.600.351.200,Foz do Iguaçu,30.0,0.45,0.9,12,7
2023,03/05,1.255.203.645.032.690,Foz do Iguaçu,30.0,0.45,0.9,12,7
2024,01/05,13.532.746.680.384.900,Foz do Iguaçu,30.0,0.45,0.9,12,7
2024,02/05,1.276.790.571.355.850,Foz do Iguaçu,30.0,0.45,0.9,12,7
2024,03/05,12.012.082.734.455.700,Foz do Iguaçu,30.0,0.45,0.9,12,7
2015,01/05,1.326.407.358.860.060,Guaíra,30.0,0.45,0.9,12,7
2015,02/05,13.178.636.241.187.700,Guaíra,30.0,0.45,0.9,12,7
2015,03/05,1.264.189.171.961.340,Guaíra,30.0,0.45,0.9,12,7
2016,01/05,12.942.185.705.972.700,Guaíra,30.0,0.45,0.9,12,7
2016,02/05,11.992.772.990.545.600,Guaíra,30.0,0.45,0.9,12,7
2016,03/05,10.690.757.009.899.800,Guaíra,30.0,0.45,0.9,12,7
2017,01/05,13.214.925.440.440.300,Guaíra,30.0,0.45,0.9,12,7
2017,02/05,12.934.037.833.808.400,Guaíra,30.0,0.45,0.9,12,7
2017,03/05,1.232.447.895.033.300,Guaíra,30.0,0.45,0.9,12,7
2018,01/05,13.416.919.711.354.000,Guaíra,30.0,0.45,0.9,12,7
2018,02/05,12.925.908.992.701.600,Guaíra,30.0,0.45,0.9,12,7
2018,03/05,12.162.816.186.165.700,Guaíra,30.0,0.45,0.9,12,7
2019,01/05,13.416.737.529.784.300,Guaíra,30.0,0.45,0.9,12,7
2019,02/05,13.247.527.817.878.800,Guaíra,30.0,0.45,0.9,12,7
2019,03/05,12.870.565.647.320.100,Guaíra,30.0,0.45,0.9,12,7
2020,01/05,13.512.646.538.984.700,Guaíra,30.0,0.45,0.9,12,7
2020,02/05,12.860.870.257.656.200,Guaíra,30.0,0.45,0.9,12,7
2020,03/05,12.314.093.110.317.500,Guaíra,30.0,0.45,0.9,12,7
2021,01/05,13.490.124.982.547.000,Guaíra,30.0,0.45,0.9,12,7
2021,02/05,1.333.158.887.644.000,Guaíra,30.0,0.45,0.9,12,7
2021,03/05,12.378.268.666.662.900,Guaíra,30.0,0.45,0.9,12,7
2022,01/05,13.347.157.431.155.800,Guaíra,30.0,0.45,0.9,12,7
2022,02/05,12.225.597.089.652.100,Guaíra,30.0,0.45,0.9,12,7
2022,03/05,11.427.655.031.278.800,Guaíra,30.0,0.45,0.9,12,7
2023,01/05,13.495.375.337.618.800,Guaíra,30.0,0.45,0.9,12,7
2023,02/05,13.342.598.178.601.200,Guaíra,30.0,0.45,0.9,12,7
2023,03/05,12.546.988.294.632.600,Guaíra,30.0,0.45,0.9,12,7
2024,01/05,13.614.994.506.256.000,Guaíra,30.0,0.45,0.9,12,7
2024,02/05,13.178.128.556.017.700,Guaíra,30.0,0.45,0.9,12,7
2024,03/05,12.910.807.081.482.900,Guaíra,30.0,0.45,0.9,12,7
2015,01/05,13.244.907.437.281.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2015,02/05,13.196.703.510.216.200,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2015,03/05,12.643.509.642.017.400,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2016,01/05,12.980.603.636.377.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2016,02/05,1.208.717.416.154.250,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2016,03/05,10.794.701.688.924.300,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2017,01/05,13.216.851.528.791.400,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2017,02/05,1.297.607.784.267.760,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2017,03/05,12.408.358.986.597.100,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2018,01/05,1.342.151.181.842.590,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2018,02/05,1.300.555.954.383.150,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2018,03/05,12.236.164.182.320.600,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2019,01/05,13.404.716.374.337.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2019,02/05,13.265.572.768.060.300,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2019,03/05,12.897.044.412.469.600,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2020,01/05,12.470.357.996.906.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2020,02/05,1.280.506.985.439.220,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2020,03/05,12.249.635.869.512.200,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2021,01/05,13.520.198.001.794.700,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2021,02/05,13.380.680.104.779.200,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2021,03/05,12.563.343.442.534.500,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2022,01/05,13.328.014.862.832.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2022,02/05,12.235.031.837.774.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2022,03/05,1.145.760.621.988.360,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2023,01/05,1.351.814.100.616.080,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2023,02/05,1.340.615.047.932.210,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2023,03/05,12.659.305.857.938.700,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2024,01/05,13.635.970.269.217.300,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2024,02/05,13.092.098.701.914.800,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2024,03/05,12.757.472.527.019.200,Marechal Cândido Rondon,30.0,0.45,0.9,12,7
2015,01/05,13.257.203.222.766.600,Matelândia,30.0,0.45,0.9,12,7
2015,02/05,12.996.774.719.793.200,Matelândia,30.0,0.45,0.9,12,7
2015,03/05,12.066.475.381.710.300,Matelândia,30.0,0.45,0.9,12,7
2016,01/05,12.725.326.768.021.700,Matelândia,30.0,0.45,0.9,12,7
2016,02/05,11.270.114.563.168.600,Matelândia,30.0,0.45,0.9,12,7
2016,03/05,9.555.242.877.842.510,Matelândia,30.0,0.45,0.9,12,7
2017,01/05,13.124.982.473.380.500,Matelândia,30.0,0.45,0.9,12,7
2017,02/05,1.265.373.186.224.410,Matelândia,30.0,0.45,0.9,12,7
2017,03/05,11.734.639.266.254.600,Matelândia,30.0,0.45,0.9,12,7
2018,01/05,13.405.532.420.254.800,Matelândia,30.0,0.45,0.9,12,7
2018,02/05,124.110.733.837.406,Matelândia,30.0,0.45,0.9,12,7
2018,03/05,11.166.629.184.900.900,Matelândia,30.0,0.45,0.9,12,7
2019,01/05,1.341.600.413.099.560,Matelândia,30.0,0.45,0.9,12,7
2019,02/05,13.048.760.202.130.800,Matelândia,30.0,0.45,0.9,12,7
2019,03/05,12.390.546.993.558.600,Matelândia,30.0,0.45,0.9,12,7
2020,01/05,13.279.686.713.529.200,Matelândia,30.0,0.45,0.9,12,7
2020,02/05,12.056.061.766.453.200,Matelândia,30.0,0.45,0.9,12,7
2020,03/05,11.084.606.112.910.900,Matelândia,30.0,0.45,0.9,12,7
2021,01/05,13.506.683.456.951.100,Matelândia,30.0,0.45,0.9,12,7
2021,02/05,13.070.030.370.627,Matelândia,30.0,0.45,0.9,12,7
2021,03/05,11.925.273.642.681.000,Matelândia,30.0,0.45,0.9,12,7
2022,01/05,13.218.897.398.578.000,Matelândia,30.0,0.45,0.9,12,7
2022,02/05,11.646.273.511.595.000,Matelândia,30.0,0.45,0.9,12,7
2022,03/05,8.846.640.932.646.770,Matelândia,30.0,0.45,0.9,12,7
2023,01/05,13.404.544.494.537.100,Matelândia,30.0,0.45,0.9,12,7
2023,02/05,13.034.878.107.876.400,Matelândia,30.0,0.45,0.9,12,7
2023,03/05,12.107.716.033.189.400,Matelândia,30.0,0.45,0.9,12,7
2024,01/05,13.532.922.269.099.900,Matelândia,30.0,0.45,0.9,12,7
2024,02/05,12.706.099.480.318.300,Matelândia,30.0,0.45,0.9,12,7
2024,03/05,11.979.388.020.872.900,Matelândia,30.0,0.45,0.9,12,7
2015,01/05,13.286.530.584.766.900,Medianeira,30.0,0.45,0.9,12,7
2015,02/05,1.313.263.678.961.890,Medianeira,30.0,0.45,0.9,12,7
2015,03/05,12.384.384.165.320.300,Medianeira,30.0,0.45,0.9,12,7
2016,01/05,12.851.649.741.281.000,Medianeira,30.0,0.45,0.9,12,7
2016,02/05,11.719.751.126.193.100,Medianeira,30.0,0.45,0.9,12,7
2016,03/05,10.257.214.242.645.300,Medianeira,30.0,0.45,0.9,12,7
2017,01/05,13.224.478.541.040.100,Medianeira,30.0,0.45,0.9,12,7
2017,02/05,12.863.220.497.620.600,Medianeira,30.0,0.45,0.9,12,7
2017,03/05,12.108.224.838.122.600,Medianeira,30.0,0.45,0.9,12,7
2018,01/05,13.408.021.608.283.000,Medianeira,30.0,0.45,0.9,12,7
2018,02/05,12.679.057.747.060.100,Medianeira,30.0,0.45,0.9,12,7
2018,03/05,11.579.341.051.017.800,Medianeira,30.0,0.45,0.9,12,7
2019,01/05,13.404.960.370.655.200,Medianeira,30.0,0.45,0.9,12,7
2019,02/05,13.193.658.832.517.700,Medianeira,30.0,0.45,0.9,12,7
2019,03/05,12.638.252.800.762.600,Medianeira,30.0,0.45,0.9,12,7
2020,01/05,1.340.295.544.202.880,Medianeira,30.0,0.45,0.9,12,7
2020,02/05,12.389.310.565.955.800,Medianeira,30.0,0.45,0.9,12,7
2020,03/05,11.456.061.111.202.600,Medianeira,30.0,0.45,0.9,12,7
2021,01/05,12.702.478.718.973.700,Medianeira,30.0,0.45,0.9,12,7
2021,02/05,13.221.633.432.600.500,Medianeira,30.0,0.45,0.9,12,7
2021,03/05,12.194.054.336.717.800,Medianeira,30.0,0.45,0.9,12,7
2022,01/05,13.317.649.163.558.300,Medianeira,30.0,0.45,0.9,12,7
2022,02/05,11.936.358.311.352.400,Medianeira,30.0,0.45,0.9,12,7
2022,03/05,1.098.519.073.962.780,Medianeira,30.0,0.45,0.9,12,7
2023,01/05,13.472.201.358.210.500,Medianeira,30.0,0.45,0.9,12,7
2023,02/05,13.279.579.028.173.100,Medianeira,30.0,0.45,0.9,12,7
2023,03/05,12.551.439.384.718.200,Medianeira,30.0,0.45,0.9,12,7
2024,01/05,1.353.219.599.925.590,Medianeira,30.0,0.45,0.9,12,7
2024,02/05,12.767.884.049.769.200,Medianeira,30.0,0.45,0.9,12,7
2024,03/05,12.011.890.040.697.100,Medianeira,30.0,0.45,0.9,12,7
2015,01/05,13.265.270.342.353.600,Santa Helena,30.0,0.45,0.9,12,7
2015,02/05,13.203.429.681.134.400,Santa Helena,30.0,0.45,0.9,12,7
2015,03/05,12.590.812.021.847.100,Santa Helena,30.0,0.45,0.9,12,7
2016,01/05,12.956.694.989.201.800,Santa Helena,30.0,0.45,0.9,12,7
2016,02/05,12.083.530.819.545.500,Santa Helena,30.0,0.45,0.9,12,7
2016,03/05,10.801.179.947.335.200,Santa Helena,30.0,0.45,0.9,12,7
2017,01/05,1.324.363.434.503.160,Santa Helena,30.0,0.45,0.9,12,7
2017,02/05,13.009.291.002.740.900,Santa Helena,30.0,0.45,0.9,12,7
2017,03/05,12.413.662.087.139.000,Santa Helena,30.0,0.45,0.9,12,7
2018,01/05,1.340.904.133.455.060,Santa Helena,30.0,0.45,0.9,12,7
2018,02/05,12.962.119.677.146.300,Santa Helena,30.0,0.45,0.9,12,7
2018,03/05,12.078.594.237.742.700,Santa Helena,30.0,0.45,0.9,12,7
2019,01/05,13.390.488.899.229.500,Santa Helena,30.0,0.45,0.9,12,7
2019,02/05,13.264.986.613.520.700,Santa Helena,30.0,0.45,0.9,12,7
2019,03/05,12.839.010.873.398.100,Santa Helena,30.0,0.45,0.9,12,7
2020,01/05,12.795.278.438.765.400,Santa Helena,30.0,0.45,0.9,12,7
2020,02/05,1.264.338.251.697.750,Santa Helena,30.0,0.45,0.9,12,7
2020,03/05,12.038.525.892.685.000,Santa Helena,30.0,0.45,0.9,12,7
2021,01/05,12.442.248.146.535.800,Santa Helena,30.0,0.45,0.9,12,7
2021,02/05,12.665.679.202.489.600,Santa Helena,30.0,0.45,0.9,12,7
2021,03/05,1.247.634.742.329.030,Santa Helena,30.0,0.45,0.9,12,7
2022,01/05,13.306.296.953.869.200,Santa Helena,30.0,0.45,0.9,12,7
2022,02/05,12.223.267.551.007.300,Santa Helena,30.0,0.45,0.9,12,7
2022,03/05,11.474.769.501.104.900,Santa Helena,30.0,0.45,0.9,12,7
2023,01/05,13.517.857.345.968.000,Santa Helena,30.0,0.45,0.9,12,7
2023,02/05,1.343.693.716.224.960,Santa Helena,30.0,0.45,0.9,12,7
2023,03/05,1.271.605.453.967.580,Santa Helena,30.0,0.45,0.9,12,7
2024,01/05,13.081.252.948.184.900,Santa Helena,30.0,0.45,0.9,12,7
2024,02/05,12.925.662.759.029.800,Santa Helena,30.0,0.45,0.9,12,7
2024,03/05,12.438.742.162.756.600,Santa Helena,30.0,0.45,0.9,12,7
2015,01/05,13.286.781.560.600.800,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2015,02/05,13.132.691.002.861.600,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2015,03/05,1.238.490.871.429.790,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2016,01/05,1.285.236.601.273.020,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2016,02/05,11.719.995.778.414.200,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2016,03/05,10.257.572.202.164.200,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2017,01/05,1.322.548.993.564.290,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2017,02/05,12.863.398.292.347.500,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2017,03/05,12.108.268.356.137.300,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2018,01/05,13.408.282.818.127.300,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2018,02/05,12.679.031.752.352.100,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2018,03/05,11.579.223.747.544.600,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2019,01/05,13.405.439.789.021.500,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2019,02/05,13.193.626.959.849.700,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2019,03/05,12.638.336.039.595.200,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2020,01/05,13.402.376.404.406.800,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2020,02/05,12.389.701.076.396.900,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2020,03/05,11.456.361.677.925.100,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2021,01/05,12.733.799.511.779.100,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2021,02/05,13.221.966.816.716.300,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2021,03/05,121.942.346.348.547,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2022,01/05,13.318.175.158.556.100,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2022,02/05,11.936.944.267.286.800,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2022,03/05,1.098.519.073.962.780,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2023,01/05,13.472.526.799.048.200,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2023,02/05,13.279.524.377.699.800,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2023,03/05,12.551.927.518.975.100,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2024,01/05,13.532.617.192.714.400,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2024,02/05,12.767.905.652.181.200,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2024,03/05,12.012.039.720.932.700,São Miguel do Iguaçu,30.0,0.45,0.9,12,7
2015,01/05,13.208.796.634.957.300,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2015,02/05,12.894.764.627.469.300,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2015,03/05,11.840.945.702.978.700,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2016,01/05,12.692.148.241.153.100,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2016,02/05,11.078.439.234.062.700,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2016,03/05,9.246.581.555.641.590,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2017,01/05,13.052.034.474.180.100,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2017,02/05,1.255.660.676.508.210,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2017,03/05,11.473.812.534.863.400,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2018,01/05,1.340.729.031.066.790,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2018,02/05,12.376.761.944.139.700,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2018,03/05,1.116.243.083.256.270,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2019,01/05,13.421.800.584.735.600,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2019,02/05,12.954.087.830.197.200,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2019,03/05,12.242.542.832.403.300,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2020,01/05,1.325.805.562.132.160,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2020,02/05,12.047.125.421.538.400,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2020,03/05,11.031.103.165.366.000,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2021,01/05,1.345.768.835.618.290,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2021,02/05,13.008.891.516.125.700,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2021,03/05,1.176.074.583.888.950,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2022,01/05,1.314.141.266.538.510,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2022,02/05,11.442.531.098.189.600,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2022,03/05,7.139.115.566.594.720,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2023,01/05,13.339.080.315.571.200,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2023,02/05,12.939.797.003.150.000,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2023,03/05,1.187.333.188.906.940,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2024,01/05,13.583.881.735.296.000,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2024,02/05,12.649.588.472.127.600,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2024,03/05,11.998.278.746.078.700,São Pedro do Iguaçu,30.0,0.45,0.9,12,7
2015,01/05,132.384.973.759.241,Toledo,30.0,0.45,0.9,12,7
2015,02/05,13.046.524.448.263.200,Toledo,30.0,0.45,0.9,12,7
2015,03/05,1.224.779.787.286.330,Toledo,30.0,0.45,0.9,12,7
2016,01/05,12.821.999.736.215.700,Toledo,30.0,0.45,0.9,12,7
2016,02/05,11.511.416.693.125.000,Toledo,30.0,0.45,0.9,12,7
2016,03/05,9.889.028.522.529.990,Toledo,30.0,0.45,0.9,12,7
2017,01/05,13.142.022.954.697.300,Toledo,30.0,0.45,0.9,12,7
2017,02/05,12.735.056.243.300.000,Toledo,30.0,0.45,0.9,12,7
2017,03/05,1.182.224.976.090.700,Toledo,30.0,0.45,0.9,12,7
2018,01/05,1.342.203.450.806.020,Toledo,30.0,0.45,0.9,12,7
2018,02/05,12.679.033.562.147.100,Toledo,30.0,0.45,0.9,12,7
2018,03/05,11.761.043.910.274.400,Toledo,30.0,0.45,0.9,12,7
2019,01/05,13.436.508.718.410.300,Toledo,30.0,0.45,0.9,12,7
2019,02/05,13.111.135.964.281.400,Toledo,30.0,0.45,0.9,12,7
2019,03/05,12.545.770.993.653.400,Toledo,30.0,0.45,0.9,12,7
2020,01/05,13.445.964.282.861.300,Toledo,30.0,0.45,0.9,12,7
2020,02/05,12.639.578.343.053.800,Toledo,30.0,0.45,0.9,12,7
2020,03/05,11.868.931.061.244.900,Toledo,30.0,0.45,0.9,12,7
2021,01/05,13.496.447.529.204.000,Toledo,30.0,0.45,0.9,12,7
2021,02/05,13.257.807.650.827.700,Toledo,30.0,0.45,0.9,12,7
2021,03/05,12.161.415.780.773.100,Toledo,30.0,0.45,0.9,12,7
2022,01/05,13.272.812.724.095.100,Toledo,30.0,0.45,0.9,12,7
2022,02/05,11.796.999.500.965.900,Toledo,30.0,0.45,0.9,12,7
2022,03/05,8.282.287.616.930.710,Toledo,30.0,0.45,0.9,12,7
2023,01/05,13.428.826.634.418.500,Toledo,30.0,0.45,0.9,12,7
2023,02/05,13.161.102.567.093.200,Toledo,30.0,0.45,0.9,12,7
2023,03/05,1.222.288.885.717.170,Toledo,30.0,0.45,0.9,12,7
2024,01/05,13.639.270.127.359.300,Toledo,30.0,0.45,0.9,12,7
2024,02/05,12.996.886.672.056.000,Toledo,30.0,0.45,0.9,12,7
2024,03/05,12.602.443.260.469.400,Toledo,30.0,0.45,0.9,12,7
2015,01/05,13.251.804.094.219.200,Cascavel,30.0,0.45,0.9,13,6
2015,02/05,12.927.199.231.307.700,Cascavel,30.0,0.45,0.9,13,6
2015,03/05,11.852.171.679.380.400,Cascavel,30.0,0.45,0.9,13,6
2016,01/05,12.647.441.042.350.000,Cascavel,30.0,0.45,0.9,13,6
2016,02/05,1.094.400.758.975.970,Cascavel,30.0,0.45,0.9,13,6
2016,03/05,8.934.751.884.466.650,Cascavel,30.0,0.45,0.9,13,6
2017,01/05,12.997.004.032.043.700,Cascavel,30.0,0.45,0.9,13,6
2017,02/05,1.243.175.170.465.150,Cascavel,30.0,0.45,0.9,13,6
2017,03/05,11.250.668.359.409.400,Cascavel,30.0,0.45,0.9,13,6
2018,01/05,13.397.900.373.240.800,Cascavel,30.0,0.45,0.9,13,6
2018,02/05,12.231.872.714.583.800,Cascavel,30.0,0.45,0.9,13,6
2018,03/05,10.950.885.914.076.700,Cascavel,30.0,0.45,0.9,13,6
2019,01/05,13.443.221.196.321.700,Cascavel,30.0,0.45,0.9,13,6
2019,02/05,12.902.499.801.225.800,Cascavel,30.0,0.45,0.9,13,6
2019,03/05,12.147.353.579.527.100,Cascavel,30.0,0.45,0.9,13,6
2020,01/05,13.156.546.848.747.800,Cascavel,30.0,0.45,0.9,13,6
2020,02/05,11.887.657.539.479.300,Cascavel,30.0,0.45,0.9,13,6
2020,03/05,10.868.431.826.813.800,Cascavel,30.0,0.45,0.9,13,6
2021,01/05,13.435.584.844.705.900,Cascavel,30.0,0.45,0.9,13,6
2021,02/05,12.843.906.645.149.700,Cascavel,30.0,0.45,0.9,13,6
2021,03/05,11.443.261.997.307.100,Cascavel,30.0,0.45,0.9,13,6
2022,01/05,1.317.291.842.862.670,Cascavel,30.0,0.45,0.9,13,6
2022,02/05,11.454.775.482.043.200,Cascavel,30.0,0.45,0.9,13,6
2022,03/05,7.273.843.059.007.940,Cascavel,30.0,0.45,0.9,13,6
2023,01/05,13.271.232.558.752.600,Cascavel,30.0,0.45,0.9,13,6
2023,02/05,12.618.983.208.970.100,Cascavel,30.0,0.45,0.9,13,6
2023,03/05,1.138.827.492.885.330,Cascavel,30.0,0.45,0.9,13,6
2024,01/05,13.535.910.135.008.800,Cascavel,30.0,0.45,0.9,13,6
2024,02/05,12.742.105.712.223.100,Cascavel,30.0,0.45,0.9,13,6
2024,03/05,1.211.890.419.158.000,Cascavel,30.0,0.45,0.9,13,6
2015,01/05,13.286.890.639.494.500,Foz do Iguaçu,30.0,0.45,0.9,13,6
2015,02/05,13.132.701.996.160.300,Foz do Iguaçu,30.0,0.45,0.9,13,6
2015,03/05,1.238.502.088.979.380,Foz do Iguaçu,30.0,0.45,0.9,13,6
2016,01/05,1.285.251.081.647.130,Foz do Iguaçu,30.0,0.45,0.9,13,6
