cidade,uf,ano,secao,item,custo_rs_ha,custo_rs_60kg,participacao_pct,produtividade_kg_ha,participacao_ct_pct,categoria_total,categoria_item,fator_deflator,custo_rs_ha_real,custo_rs_60kg_real
Ubiratã,PR,2011,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),592.57,8.89,81.04,4000.0,54.0,Total Despesas de Custeio (A),,2.198259208362353,1302.6224590992795,19.542524362341318
Ubiratã,PR,2011,II - OUTRAS DESPESAS,15 - Transporte Externo,40.0,0.6,5.47,4000.0,3.64,,Transporte,2.198259208362353,87.93036833449412,1.3189555250174116
Ubiratã,PR,2011,16 - Despesas:,16.1 - Despesas Administrativas,0.0,0.0,0.0,4000.0,0.0,,Administração,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,16.2 - Despesas de armazenagem,105.88,1.59,14.48,4000.0,9.65,,,2.198259208362353,232.7516849814059,3.495232141296141
Ubiratã,PR,2011,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,4000.0,0.0,,Seguro,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,4000.0,0.0,,Seguro,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,19 - Assistência Técnica,11.85,0.18,1.62,4000.0,1.08,,,2.198259208362353,26.049371619093883,0.3956866575052235
Ubiratã,PR,2011,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,22 - CDO,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,23 - CESSR,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,4000.0,0.0,,,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),157.73,2.37,21.57,4000.0,14.37,Total Outras Despesas (B),,2.198259208362353,346.7314249349939,5.209874323818776
Ubiratã,PR,2011,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,-19.14,-0.29,-2.62,4000.0,-1.74,,Juros/Financiamento,2.198259208362353,-42.074681248055434,-0.6374951704250823
Ubiratã,PR,2011,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),-19.14,-0.29,-2.62,4000.0,-1.74,Total Despesas Financeiras (C),,2.198259208362353,-42.074681248055434,-0.6374951704250823
Ubiratã,PR,2011,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),731.16,10.97,99.99,4000.0,66.63,Custo Variável (D),,2.198259208362353,1607.2792027862179,24.114903515735012
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,0.0,0.0,0.0,4000.0,0.0,,Máquinas/Depreciação,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,54.05,0.81,7.39,4000.0,4.92,,Máquinas/Depreciação,2.198259208362353,118.81591021198517,1.780589958773506
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,44.05,0.66,6.02,4000.0,4.01,,Máquinas/Depreciação,2.198259208362353,96.83331812836164,1.450851077519153
Ubiratã,PR,2011,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),98.1,1.47,13.41,4000.0,8.93,Total Depreciações (E),Máquinas/Depreciação,2.198259208362353,215.6492283403468,3.231441036292659
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,33.06,0.5,4.52,4000.0,3.01,,,2.198259208362353,72.6744494284594,1.0991296041811764
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,-0.16,0.0,-0.02,4000.0,-0.01,,,2.198259208362353,-0.3517214733379765,0.0
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,5.1,0.08,0.7,4000.0,0.46,,Seguro,2.198259208362353,11.211121962647999,0.17586073666898824
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),38.0,0.58,5.2,4000.0,3.46,Total Outros Custos Fixos (F),,2.198259208362353,83.53384991776942,1.2749903408501646
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),136.1,2.05,18.61,4000.0,12.39,Custo Fixo (G),,2.198259208362353,299.1830782581162,4.506431377142823
Ubiratã,PR,2011,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),867.26,13.02,118.6,4000.0,79.02,Custo Operacional (H),,2.198259208362353,1906.462281044334,28.621334892877833
Ubiratã,PR,2011,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,49.54,0.74,6.78,4000.0,4.51,,,2.198259208362353,108.90176118227096,1.6267118141881411
Ubiratã,PR,2011,VI - RENDA DE FATORES,33 - Terra Própria,180.74,2.71,24.72,4000.0,16.47,,Terra,2.198259208362353,397.31336931941166,5.957282454661976
Ubiratã,PR,2011,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,4000.0,0.0,,Arrendamento,2.198259208362353,0.0,0.0
Ubiratã,PR,2011,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),230.28,3.45,31.5,4000.0,20.98,Total Renda de Fatores (I),,2.198259208362353,506.2151305016826,7.583994268850118
Ubiratã,PR,2011,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1097.54,16.47,150.1,4000.0,,Custo Total (J),,2.198259208362353,2412.6774115460166,36.20532916172795
Ubiratã,PR,2012,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operações com Animais,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,133.41,2.02,14.79,,10.5,,,2.085563039932625,278.23496515741147,4.212837340663902
Ubiratã,PR,2012,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,4 - Aluguel de Máquinas,3.75,0.06,0.42,,0.3,,Máquinas/Depreciação,2.085563039932625,7.8208613997473435,0.1251337823959575
Ubiratã,PR,2012,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,6 - Mão-de-obra,7.08,0.1,0.78,,0.56,,Mão de obra,2.085563039932625,14.765786322722985,0.2085563039932625
Ubiratã,PR,2012,3 - Operação com máquinas:,7 - Administrador,37.32,0.56,4.14,,2.94,,Administração,2.085563039932625,77.83321265028556,1.16791530236227
Ubiratã,PR,2012,3 - Operação com máquinas:,8 - Sementes,102.6,1.54,11.37,,8.08,,Sementes,2.085563039932625,213.9787678970873,3.2117670814962422
Ubiratã,PR,2012,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,9 - Fertilizantes,317.22,4.76,35.16,,24.97,,Fertilizantes,2.085563039932625,661.5823075274272,9.927280070079293
Ubiratã,PR,2012,3 - Operação com máquinas:,10 - Agrotóxicos,82.16,1.24,9.11,,6.47,,Defensivos/Agrotóxicos,2.085563039932625,171.34985936086446,2.586098169516455
Ubiratã,PR,2012,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,13.4 - Análise de Solo,6.75,0.1,0.75,,0.53,,,2.085563039932625,14.077550519545218,0.2085563039932625
Ubiratã,PR,2012,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),690.29,10.38,76.52,,54.35,Total Despesas de Custeio (A),,2.085563039932625,1439.6433108350916,21.648144354500648
Ubiratã,PR,2012,II - OUTRAS DESPESAS,15 - Transporte Externo,40.0,0.6,4.43,,3.15,,Transporte,2.085563039932625,83.42252159730499,1.251337823959575
Ubiratã,PR,2012,16 - Despesas:,16.1 - Despesas Administrativas,0.0,0.0,0.0,,0.0,,Administração,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,16.2 - Despesas de armazenagem,105.1,1.58,11.65,,8.27,,,2.085563039932625,219.19267549691887,3.2951896030935472
Ubiratã,PR,2012,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,,0.0,,Seguro,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,,0.0,,Seguro,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,19 - Assistência Técnica,13.81,0.21,1.53,,1.09,,,2.085563039932625,28.80162558146955,0.4379682383858512
Ubiratã,PR,2012,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,22 - CDO,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,23 - CESSR,30.84,0.46,3.42,,2.43,,,2.085563039932625,64.31876415152215,0.9593589983690075
Ubiratã,PR,2012,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,,0.0,,,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),189.75,2.85,21.03,,14.94,Total Outras Despesas (B),,2.085563039932625,395.73558682721557,5.943854663807981
Ubiratã,PR,2012,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,22.26,0.33,2.47,,1.75,,Juros/Financiamento,2.085563039932625,46.42463326890023,0.6882358031777662
Ubiratã,PR,2012,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),22.26,0.33,2.47,,1.75,Total Despesas Financeiras (C),,2.085563039932625,46.42463326890023,0.6882358031777662
Ubiratã,PR,2012,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),902.3,13.56,100.02,,71.04,Custo Variável (D),,2.085563039932625,1881.8035309312072,28.280234821486392
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,0.0,0.0,0.0,,0.0,,Máquinas/Depreciação,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,54.05,0.81,5.99,,4.25,,Máquinas/Depreciação,2.085563039932625,112.72468230835837,1.6893060623454261
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,45.23,0.68,5.01,,3.56,,Máquinas/Depreciação,2.085563039932625,94.3300162961526,1.418182867154185
Ubiratã,PR,2012,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),99.28,1.49,11.0,,7.81,Total Depreciações (E),Máquinas/Depreciação,2.085563039932625,207.054698604511,3.107488929499611
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,"29 - Manutenção Periódica Benfeitorias/Instalações, Máquinas e Implementos",33.53,0.5,3.72,,2.64,,Máquinas/Depreciação,2.085563039932625,69.92892872894092,1.0427815199663124
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,0.22,0.0,0.02,,0.02,,,2.085563039932625,0.45882386878517745,0.0
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,5.16,0.08,0.57,,0.41,,Seguro,2.085563039932625,10.761505286052344,0.16684504319461
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),38.91,0.58,4.31,,3.07,Total Outros Custos Fixos (F),,2.085563039932625,81.14925788377842,1.2096265631609222
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),138.19,2.07,15.31,,10.88,Custo Fixo (G),,2.085563039932625,288.2039564882894,4.317115492660533
Ubiratã,PR,2012,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1040.49,15.63,115.33,,81.92,Custo Operacional (H),,2.085563039932625,2170.007487419497,32.59735031414693
Ubiratã,PR,2012,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,49.9,0.75,5.53,,3.93,,,2.085563039932625,104.06959569263798,1.5641722799494686
Ubiratã,PR,2012,VI - RENDA DE FATORES,33 - Terra Própria,180.0,2.7,19.95,,14.17,,Terra,2.085563039932625,375.4013471878725,5.6310202078180875
Ubiratã,PR,2012,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,,0.0,,Arrendamento,2.085563039932625,0.0,0.0
Ubiratã,PR,2012,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),229.9,3.45,25.48,,18.1,Total Renda de Fatores (I),,2.085563039932625,479.47094288051045,7.195192487767556
Ubiratã,PR,2012,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1270.39,19.08,140.81,,,Custo Total (J),,2.085563039932625,2649.4784303000074,39.79254280191448
Ubiratã,PR,2013,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,123.27,1.87,10.63,4000.0,8.89,,,1.9637289905416229,242.06887266406585,3.672173212312835
Ubiratã,PR,2013,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,4 - Aluguel de Máquinas,3.75,0.06,0.32,4000.0,0.27,,Máquinas/Depreciação,1.9637289905416229,7.363983714531086,0.11782373943249737
Ubiratã,PR,2013,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,6 - Mão-de-obra,5.95,0.08,0.51,4000.0,0.43,,Mão de obra,1.9637289905416229,11.684187493722657,0.15709831924332984
Ubiratã,PR,2013,3 - Operação com máquinas:,7 - Administrador,215.0,3.24,18.54,4000.0,15.5,,Administração,1.9637289905416229,422.2017329664489,6.362481929354859
Ubiratã,PR,2013,3 - Operação com máquinas:,8 - Sementes,102.03,1.53,8.8,4000.0,7.36,,Sementes,1.9637289905416229,200.3592689049618,3.004505355528683
Ubiratã,PR,2013,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,9 - Fertilizantes,366.09,5.49,31.57,4000.0,26.4,,Fertilizantes,1.9637289905416229,718.9015461473826,10.78087215807351
Ubiratã,PR,2013,3 - Operação com máquinas:,10 - Agrotóxicos,114.63,1.72,9.89,4000.0,8.27,,Defensivos/Agrotóxicos,1.9637289905416229,225.10225418578622,3.3776138637315913
Ubiratã,PR,2013,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.2 - Embalagens/Utensílios,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.3 - Vernalização(Alho),0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.4 - Análise de Solo,6.75,0.1,0.58,4000.0,0.49,,,1.9637289905416229,13.255170686155955,0.1963728990541623
Ubiratã,PR,2013,13 - Outros:,13.5 - Mudas,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.6 - Taxas Ambientais,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.7 - Demais Despesas,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,13.8 - Implementos Manuais,0.0,0.0,0.0,4000.0,0.0,,Máquinas/Depreciação,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,14 - Serviços Diversos,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,13 - Outros:,TOTAL DAS DESPESAS DE CUSTEIO DA LAVOURA (A),937.47,14.09,80.84,4000.0,67.61,Total Despesas de Custeio (A),,1.9637289905416229,1840.9370167630552,27.668941476731465
Ubiratã,PR,2013,II - OUTRAS DESPESAS,15 - Transporte Externo,40.0,0.6,3.45,4000.0,2.88,,Transporte,1.9637289905416229,78.54915962166491,1.1782373943249738
Ubiratã,PR,2013,16 - Despesas:,16.1 - Despesas Administrativas,0.0,0.0,0.0,4000.0,0.0,,Administração,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,16.2 - Despesas de armazenagem,105.55,1.58,9.1,4000.0,7.61,,,1.9637289905416229,207.27159495166828,3.1026918050557644
Ubiratã,PR,2013,16 - Despesas:,16.3 - Beneficiamento,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,17 - Seguro da Produção,0.0,0.0,0.0,4000.0,0.0,,Seguro,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,18 - Seguro do crédito,0.0,0.0,0.0,4000.0,0.0,,Seguro,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,19 - Assistência Técnica,18.75,0.28,1.62,4000.0,1.35,,,1.9637289905416229,36.81991857265543,0.5498441173516545
Ubiratã,PR,2013,16 - Despesas:,20 - Classificação,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,21 - Outros Impostos/Taxas,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,22 - CDO,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,23 - CESSR,34.23,0.51,2.95,4000.0,2.47,,,1.9637289905416229,67.21844334623974,1.0015017851762278
Ubiratã,PR,2013,16 - Despesas:,24 - FUNDECITRUS,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,16 - Despesas:,TOTAL DAS OUTRAS DESPESAS (B),198.53,2.97,17.12,4000.0,14.31,Total Outras Despesas (B),,1.9637289905416229,389.8591164922284,5.83227510190862
Ubiratã,PR,2013,III - DESPESAS FINANCEIRAS,25 - Juros do Financiamento,23.58,0.36,2.03,4000.0,1.7,,Juros/Financiamento,1.9637289905416229,46.30472959697146,0.7069424365949842
Ubiratã,PR,2013,III - DESPESAS FINANCEIRAS,TOTAL DAS DESPESAS FINANCEIRAS (C),23.58,0.36,2.03,4000.0,1.7,Total Despesas Financeiras (C),,1.9637289905416229,46.30472959697146,0.7069424365949842
Ubiratã,PR,2013,III - DESPESAS FINANCEIRAS,CUSTO VARIÁVEL (A+B+C=D),1159.58,17.42,99.99,4000.0,83.62,Custo Variável (D),,1.9637289905416229,2277.100862852255,34.208159015235076
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,26 - Depreciação de benfeitorias/instalações,0.0,0.0,0.0,4000.0,0.0,,Máquinas/Depreciação,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,27 - Depreciação de implementos,55.32,0.83,4.77,4000.0,3.99,,Máquinas/Depreciação,1.9637289905416229,108.63348775676258,1.629895062149547
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,28 - Depreciação de Máquinas,45.88,0.69,3.96,4000.0,3.31,,Máquinas/Depreciação,1.9637289905416229,90.09588608604966,1.3549730034737197
Ubiratã,PR,2013,IV - DEPRECIAÇÕES,TOTAL DE DEPRECIAÇÕES (E),101.2,1.52,8.73,4000.0,7.3,Total Depreciações (E),Máquinas/Depreciação,1.9637289905416229,198.72937384281224,2.984868065623267
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,29 - Manutenção Periódica Benfeitorias/Instalações,0.0,0.0,0.0,4000.0,0.0,,,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,30 - Encargos Sociais,0.98,0.01,0.08,4000.0,0.07,,,1.9637289905416229,1.9244544107307904,0.01963728990541623
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,31 - Seguro do capital fixo,5.06,0.08,0.44,4000.0,0.36,,Seguro,1.9637289905416229,9.936468692140611,0.15709831924332984
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,TOTAL DE OUTROS CUSTOS FIXOS (F),6.04,0.09,0.52,4000.0,0.43,Total Outros Custos Fixos (F),,1.9637289905416229,11.860923102871402,0.17673560914874606
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,CUSTO FIXO (E+F=G),107.24,1.61,9.25,4000.0,7.73,Custo Fixo (G),,1.9637289905416229,210.59029694568363,3.161603674772013
Ubiratã,PR,2013,V - OUTROS CUSTOS FIXOS,CUSTO OPERACIONAL (D+G=H),1266.82,19.03,109.24,4000.0,91.35,Custo Operacional (H),,1.9637289905416229,2487.6911597979383,37.369762690007086
Ubiratã,PR,2013,VI - RENDA DE FATORES,32 - Remuneração esperada sobre o capital fixo,42.33,0.63,3.65,4000.0,3.05,,,1.9637289905416229,83.1246481696269,1.2371492640412225
Ubiratã,PR,2013,VI - RENDA DE FATORES,33 - Terra Própria,77.73,1.17,6.7,4000.0,5.6,,Terra,1.9637289905416229,152.64065443480035,2.2975629189336986
Ubiratã,PR,2013,VI - RENDA DE FATORES,34 - Arrendamento,0.0,0.0,0.0,4000.0,0.0,,Arrendamento,1.9637289905416229,0.0,0.0
Ubiratã,PR,2013,VI - RENDA DE FATORES,TOTAL DE RENDA DE FATORES (I),120.06,1.8,10.35,4000.0,8.65,Total Renda de Fatores (I),,1.9637289905416229,235.76530260442723,3.5347121829749213
Ubiratã,PR,2013,VI - RENDA DE FATORES,CUSTO TOTAL (H+I=J),1386.88,20.83,119.59,4000.0,,Custo Total (J),,1.9637289905416229,2723.456462402366,40.904474872982
Ubiratã,PR,2014,I - DESPESAS DE CUSTEIO DA LAVOURA,1 - Operação com animal,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,I - DESPESAS DE CUSTEIO DA LAVOURA,2 - Operação com Avião,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,3.1 - Tratores e Colheitadeiras,52.23,0.56,3.44,5700.0,2.44,,,1.846839121244845,96.46040730261825,1.0342299078971133
Ubiratã,PR,2014,3 - Operação com máquinas:,3.2 - Conjunto de Irrigação,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,4 - Aluguel de Máquinas,0.0,0.0,0.0,5700.0,0.0,,Máquinas/Depreciação,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,5 - Aluguel de Animais,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,6 - Mão-de-obra,5.42,0.05,0.36,5700.0,0.25,,Mão de obra,1.846839121244845,10.00986803714706,0.09234195606224226
Ubiratã,PR,2014,3 - Operação com máquinas:,7 - Administrador,67.8,0.72,4.46,5700.0,3.17,,Administração,1.846839121244845,125.21569242040049,1.3297241672962883
Ubiratã,PR,2014,3 - Operação com máquinas:,8 - Sementes,437.8,4.61,28.8,5700.0,20.49,,Sementes,1.846839121244845,808.5461672809931,8.513928348938736
Ubiratã,PR,2014,3 - Operação com máquinas:,8.1 - Royalties,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,9 - Fertilizantes,300.75,3.17,19.78,5700.0,14.07,,Fertilizantes,1.846839121244845,555.4368657143871,5.854480014346159
Ubiratã,PR,2014,3 - Operação com máquinas:,10 - Agrotóxicos,256.4,2.7,16.87,5700.0,12.0,,Defensivos/Agrotóxicos,1.846839121244845,473.5295506871782,4.986465627361082
Ubiratã,PR,2014,3 - Operação com máquinas:,11 - Água,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,3 - Operação com máquinas:,12 - Receita,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
Ubiratã,PR,2014,13 - Outros:,13.1 - Análise Foliar,0.0,0.0,0.0,5700.0,0.0,,,1.846839121244845,0.0,0.0
